county,rep_unit,total,richardson,leiber,zuelke,SCATTERING,assembly_district,senate_district,congress_district
WASHBURN,Town of STINNETT Ward 1,118,32,86,0,0,73,25,7
WASHBURN,Town of STONE LAKE Ward 1,258,74,177,7,0,75,25,7
WASHBURN,Town of TREGO Wards 1-2,528,198,319,11,0,73,25,7
WASHBURN,Village of BIRCHWOOD Ward 1,176,62,109,5,0,75,25,7
WASHBURN,Village of MINONG Ward 1,194,72,118,4,0,73,25,7
WASHBURN,"City of SPOONER Wards 1,2,3,4",849,388,441,19,1,75,25,7
WASHBURN,City of SHELL LAKE Wards 1-2,629,298,311,20,0,75,25,7
WASHINGTON,Town of ADDISON Wards 1-6,1914,383,1495,36,0,59,20,5
WASHINGTON,Town of BARTON Wards 1-4,1657,385,1246,26,0,58,20,5
WASHINGTON,Town of ERIN Wards 1-5,2446,541,1859,46,0,22,8,5
WASHINGTON,Town of FARMINGTON Wards 1-5,2163,420,1700,43,0,60,20,5
WASHINGTON,Town of GERMANTOWN Ward 1,152,50,100,2,0,24,8,5
WASHINGTON,"Town of HARTFORD Wards 1,4-5",1511,311,1179,21,0,58,20,5
WASHINGTON,Town of HARTFORD Wards 2-3,563,111,446,6,0,59,20,5
WASHINGTON,Town of JACKSON Wards 1-7,2440,439,1959,42,0,60,20,5
WASHINGTON,Town of KEWASKUM Wards 1-2,688,127,547,14,0,59,20,5
WASHINGTON,Town of POLK Wards 1-6,2395,486,1859,50,0,58,20,5
WASHINGTON,"Town of TRENTON Wards 1,7",644,145,487,12,0,58,20,5
WASHINGTON,Town of TRENTON Wards 2-6,2083,430,1612,41,0,60,20,5
WASHINGTON,Town of WAYNE Wards 1-4,1277,210,1050,17,0,59,20,5
WASHINGTON,"Town of WEST BEND Wards 1,2,3,4,5,6",2874,693,2148,33,0,58,20,5
WASHINGTON,Village of GERMANTOWN Wards 1-4,2940,1011,1870,59,0,24,8,5
WASHINGTON,Village of GERMANTOWN Wards 5-8,2584,983,1549,52,0,24,8,5
WASHINGTON,Village of GERMANTOWN Wards 9-11,2738,954,1735,49,0,24,8,5
WASHINGTON,Village of GERMANTOWN Wards 12-14,3084,1063,1969,52,0,24,8,5
WASHINGTON,"Village of JACKSON Wards 1-10,12,18",3689,1061,2560,68,0,58,20,5
WASHINGTON,"Village of JACKSON Wards 11,13-17",338,79,252,7,0,60,20,5
WASHINGTON,"Village of KEWASKUM Wards 1,2,3,4,5",2084,516,1508,60,0,59,20,5
WASHINGTON,Village of NEWBURG Wards 1-2,509,107,389,13,0,60,20,5
WASHINGTON,Village of RICHFIELD Wards 1-2,1740,374,1336,30,0,22,8,5
WASHINGTON,Village of RICHFIELD Wards 3-4,1878,447,1408,23,0,22,8,5
WASHINGTON,Village of RICHFIELD Wards 5-6,1725,394,1303,28,0,22,8,5
WASHINGTON,Village of RICHFIELD Wards 7-9,2143,596,1506,41,0,22,8,5
WASHINGTON,Village of SLINGER Wards 1-10,3030,795,2182,53,0,58,20,5
WASHINGTON,City of HARTFORD Wards 1-3,2357,689,1618,50,0,59,20,5
WASHINGTON,"City of HARTFORD Wards 4-7,13",2459,817,1594,48,0,59,20,5
WASHINGTON,"City of HARTFORD Wards 8-10,14",2136,651,1438,47,0,59,20,5
WASHINGTON,"City of HARTFORD Wards 12,15",0,0,0,0,0,58,20,5
WASHINGTON,CITY OF MILWAUKEE Ward 316,0,0,0,0,0,24,8,5
WASHINGTON,City of WEST BEND Wards 1-3,1933,652,1238,43,0,58,20,5
WASHINGTON,City of WEST BEND Wards 4-5,1641,639,956,46,0,58,20,5
WASHINGTON,City of WEST BEND Wards 6-8,2030,715,1274,41,0,58,20,5
WASHINGTON,City of WEST BEND Wards 9-10,1789,602,1152,35,0,58,20,5
WASHINGTON,City of WEST BEND Wards 11-13,1647,616,994,37,0,58,20,5
WASHINGTON,City of WEST BEND Wards 14-17,1719,578,1094,47,0,58,20,5
WASHINGTON,City of WEST BEND Wards 18-19,1536,497,1003,36,0,58,20,5
WASHINGTON,City of WEST BEND Wards 20-22,2090,740,1313,37,0,58,20,5
WAUKESHA,"Town of BROOKFIELD Wards 1-2,9-11",1467,605,837,25,0,13,5,5
WAUKESHA,Town of BROOKFIELD Wards 3-8,2278,867,1379,29,3,13,5,5
WAUKESHA,"Town of DELAFIELD Wards 1-2,5-6",1767,491,1258,18,0,99,33,5
WAUKESHA,Town of DELAFIELD Wards 3-4,1249,355,886,7,1,99,33,5
WAUKESHA,Town of DELAFIELD Wards 7-11,2116,691,1393,28,4,99,33,5
WAUKESHA,Town of EAGLE Wards 1-4,2141,552,1555,34,0,83,28,5
WAUKESHA,"Town of GENESEE Wards 1-2,9",1390,368,1002,20,0,97,33,5
WAUKESHA,"Town of GENESEE Wards 3,6-8",1611,427,1145,38,1,97,33,5
WAUKESHA,"Town of GENESEE Wards 4-5,10",1430,450,953,26,1,97,33,5
WAUKESHA,"Town of LISBON Wards 1,7",1402,368,1009,25,0,22,8,5
WAUKESHA,Town of LISBON Wards 2-3,1405,396,979,29,1,22,8,5
WAUKESHA,Town of LISBON Wards 4-5,2072,566,1481,25,0,99,33,5
WAUKESHA,Town of LISBON Ward 6,1107,280,808,19,0,99,33,5
WAUKESHA,Town of LISBON Ward 8,154,62,91,1,0,99,33,5
WAUKESHA,"Town of MERTON Wards 1-3,7-9,11",3331,807,2481,43,0,99,33,5
WAUKESHA,"Town of MERTON Wards 4-6,10",1777,483,1265,29,0,99,33,5
WAUKESHA,"Town of MUKWONAGO Wards 1-3,7-11",3102,769,2265,67,1,83,28,5
WAUKESHA,"Town of MUKWONAGO Wards 4-6,12",1397,342,1033,22,0,97,33,5
WAUKESHA,"Town of OCONOMOWOC Wards 1-2,4,10",1986,517,1436,33,0,99,33,5
WAUKESHA,"Town of OCONOMOWOC Wards 3,6-7,11",1541,483,1033,25,0,99,33,5
WAUKESHA,"Town of OCONOMOWOC Wards 5,8-9",1693,463,1208,19,3,99,33,5
WAUKESHA,Town of OTTAWA Wards 1-5,2308,687,1582,39,0,97,33,5
WAUKESHA,"Village of BIG BEND Wards 1,2,3",750,187,543,19,1,83,28,5
WAUKESHA,Village of BUTLER Wards 1-3,817,317,478,20,2,22,8,5
WAUKESHA,Village of CHENEQUA Ward 1,346,81,263,2,0,99,33,5
WAUKESHA,"Village of DOUSMAN Wards 1-4,6",1190,394,761,35,0,97,33,5
WAUKESHA,Village of DOUSMAN Ward 5,0,0,0,0,0,99,33,5
WAUKESHA,Village of EAGLE Wards 1-3,1114,259,838,17,0,83,28,5
WAUKESHA,Village of ELM GROVE Wards 1-4,2130,895,1211,24,0,13,5,5
WAUKESHA,Village of ELM GROVE Wards 5-8,1731,725,988,17,1,13,5,5
WAUKESHA,"Village of HARTLAND Wards 1,2,3,4,5,6,7,8,9,10,11,12,13",4901,1710,3098,90,3,99,33,5
WAUKESHA,Village of LAC LA BELLE Ward 1,207,59,146,2,0,99,33,5
WAUKESHA,Village of LANNON Wards 1-2,936,327,591,18,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 1,469,183,272,14,0,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 2,801,302,478,19,2,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 3,765,356,397,12,0,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 4,816,324,473,19,0,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 5,765,329,417,19,0,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 6,742,332,398,12,0,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 7,789,361,416,11,1,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 8,779,377,388,14,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 9,592,232,351,9,0,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 10,1004,435,548,19,2,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 11,1065,421,629,14,1,24,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 12,755,297,445,13,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 13,876,341,523,11,1,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 14,909,357,540,11,1,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 15,911,411,483,17,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 16,900,396,493,11,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 17,993,384,591,18,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 18,1055,406,630,19,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 19,791,307,477,7,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 20,736,289,433,14,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 21,740,324,405,10,1,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 22,744,288,444,12,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 23,991,418,565,8,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 24,1012,406,589,17,0,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 25,486,170,307,8,1,22,8,5
WAUKESHA,Village of MENOMONEE FALLS Ward 26,308,118,180,10,0,22,8,5
WAUKESHA,Village of MERTON Wards 1-4,1912,472,1415,25,0,99,33,5
WAUKESHA,Village of MUKWONAGO Wards 1-10,3988,1250,2648,90,0,83,28,5
WAUKESHA,"Village of NASHOTAH Wards 1,2",786,219,556,11,0,99,33,5
WAUKESHA,Village of NORTH PRAIRIE Wards 1-3,1233,306,904,23,0,97,33,5
WAUKESHA,Village of OCONOMOWOC LAKE Ward 1,360,73,285,2,0,99,33,5
WAUKESHA,Village of PEWAUKEE Wards 1-10,3952,1529,2357,64,2,98,33,5
WAUKESHA,"Village of SUMMIT Wards 1,6",890,221,654,15,0,97,33,5
WAUKESHA,Village of SUMMIT Wards 2-5,2232,722,1470,37,3,99,33,5
WAUKESHA,Village of SUSSEX Wards 1-2,1590,601,961,26,2,22,8,5
WAUKESHA,"Village of SUSSEX Wards 3-4,8,11",1657,613,1025,18,1,22,8,5
WAUKESHA,Village of SUSSEX Ward 5,1137,350,767,20,0,22,8,5
WAUKESHA,Village of SUSSEX Wards 6-7,1673,580,1071,22,0,22,8,5
WAUKESHA,Village of SUSSEX Wards 9-10,4,3,1,0,0,99,33,5
WAUKESHA,"Village of VERNON Wards 1,6,8-9,11",1799,468,1294,36,1,83,28,5
WAUKESHA,"Village of VERNON Wards 2-5,7,10",2753,683,2028,41,1,83,28,5
WAUKESHA,"Village of WALES Wards 1,2,3,4",1595,557,1002,36,0,99,33,5
WAUKESHA,"Village of WAUKESHA Wards 1-5,8",2516,817,1639,59,1,97,33,5
WAUKESHA,"Village of WAUKESHA Wards 6-7,9-11",2517,740,1738,37,2,15,5,5
WAUKESHA,City of BROOKFIELD Ward 1,1234,540,679,14,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 2,1272,509,749,14,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 3,1059,400,635,24,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 4,1122,460,644,17,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 5,1100,454,633,13,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 6,1241,518,718,5,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 7,1036,406,614,16,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 8,995,395,591,9,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 9,1233,526,692,14,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 10,1016,402,602,11,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 11,1106,451,643,11,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 12,961,387,565,9,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 13,893,348,533,10,2,13,5,5
WAUKESHA,City of BROOKFIELD Ward 14,930,358,562,10,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 15,1277,480,775,21,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 16,615,276,331,7,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 17,1417,601,793,23,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 18,1292,541,731,20,0,13,5,5
WAUKESHA,City of BROOKFIELD Ward 19,898,385,502,10,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 20,1176,532,617,26,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 21,1134,530,590,13,1,13,5,5
WAUKESHA,City of BROOKFIELD Ward 22,0,0,0,0,0,22,8,5
WAUKESHA,City of DELAFIELD Wards 1-14,4077,1484,2543,47,3,99,33,5
WAUKESHA,CITY OF MILWAUKEE Ward 317,0,0,0,0,0,22,8,5
WAUKESHA,"City of MUSKEGO Wards 1,3",1169,313,833,23,0,82,28,5
WAUKESHA,"City of MUSKEGO Wards 2,17-18",989,317,663,9,0,83,28,5
WAUKESHA,City of MUSKEGO Wards 4-5,1808,596,1183,28,1,82,28,5
WAUKESHA,City of MUSKEGO Ward 6,915,270,630,15,0,83,28,5
WAUKESHA,City of MUSKEGO Wards 7-8,1768,541,1190,37,0,83,28,5
WAUKESHA,City of MUSKEGO Wards 9-10,1703,546,1128,29,0,83,28,5
WAUKESHA,City of MUSKEGO Wards 11-12,2065,572,1466,27,0,83,28,5
WAUKESHA,City of MUSKEGO Wards 13-14,1762,451,1291,19,1,82,28,5
WAUKESHA,City of MUSKEGO Wards 15-16,1750,515,1215,20,0,82,28,5
WAUKESHA,City of MUSKEGO Ward 19,166,48,116,2,0,83,28,5
WAUKESHA,City of NEW BERLIN Ward 1,1147,457,675,15,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 2,925,360,550,15,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 3,1026,424,584,18,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 4,1072,418,629,24,1,15,5,5
WAUKESHA,City of NEW BERLIN Ward 5,1296,555,720,21,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 6,593,277,302,14,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 7,1224,493,706,25,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 8,756,283,459,14,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 9,765,331,422,11,1,15,5,5
WAUKESHA,City of NEW BERLIN Ward 10,721,210,496,15,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 11,1530,492,1002,34,2,15,5,5
WAUKESHA,City of NEW BERLIN Ward 12,1119,405,704,10,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 13,925,368,552,5,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 14,901,350,541,9,1,15,5,5
WAUKESHA,City of NEW BERLIN Ward 15,1701,614,1064,23,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 16,829,372,451,5,1,15,5,5
WAUKESHA,City of NEW BERLIN Ward 17,1167,442,709,15,1,15,5,5
WAUKESHA,City of NEW BERLIN Ward 18,1469,577,873,19,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 19,874,254,603,16,1,15,5,5
WAUKESHA,City of NEW BERLIN Ward 20,1141,317,807,17,0,15,5,5
WAUKESHA,City of NEW BERLIN Ward 21,1385,511,849,25,0,15,5,5
WAUKESHA,"City of OCONOMOWOC Wards 1,2,3",2592,972,1582,36,2,38,13,5
WAUKESHA,City of OCONOMOWOC Wards 4-6,2439,940,1455,43,1,38,13,5
WAUKESHA,"City of OCONOMOWOC Wards 7,8,9",2460,871,1553,36,0,38,13,5
WAUKESHA,City of OCONOMOWOC Wards 10-12,2307,794,1464,48,1,38,13,5
WAUKESHA,"City of PEWAUKEE Wards 1-3,11",2910,934,1938,38,0,98,33,5
WAUKESHA,City of PEWAUKEE Wards 4-7,3290,1024,2214,50,2,98,33,5
WAUKESHA,City of PEWAUKEE Wards 8-10,2812,966,1803,43,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 1,421,206,204,11,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 2,467,217,244,6,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 3,628,295,323,10,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 4,323,152,167,4,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 5,504,238,250,16,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 6,602,254,327,21,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 7,182,76,102,3,1,98,33,5
WAUKESHA,City of WAUKESHA Ward 8,366,231,123,12,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 9,289,146,135,8,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 9A,42,23,19,0,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 10,333,172,155,6,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 10A,196,57,135,4,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 11,718,320,380,17,1,97,33,5
WAUKESHA,City of WAUKESHA Ward 12,801,315,471,14,1,98,33,5
WAUKESHA,City of WAUKESHA Ward 13,411,154,246,10,1,98,33,5
WAUKESHA,City of WAUKESHA Ward 14,812,328,462,21,1,98,33,5
WAUKESHA,City of WAUKESHA Ward 15,510,249,244,17,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 16,824,334,476,14,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 17,941,351,576,14,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 18,695,302,386,7,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 18A,50,17,31,2,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 19,425,199,219,7,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 20,419,208,202,9,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 21,479,216,243,19,1,97,33,5
WAUKESHA,City of WAUKESHA Ward 22,838,370,457,11,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 23,489,209,272,7,1,97,33,5
WAUKESHA,City of WAUKESHA Ward 24,771,394,353,23,1,97,33,5
WAUKESHA,City of WAUKESHA Ward 25,882,405,465,11,1,97,33,5
WAUKESHA,City of WAUKESHA Ward 26,528,243,274,11,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 27,876,347,513,16,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 28,823,347,464,12,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 29,597,288,302,7,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 30,546,257,282,6,1,97,33,5
WAUKESHA,City of WAUKESHA Ward 31,479,228,235,16,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 32,649,292,348,9,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 33,411,251,155,5,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 34,497,263,221,13,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 35,345,184,150,9,2,97,33,5
WAUKESHA,City of WAUKESHA Ward 35A,117,68,47,2,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 36,1061,450,599,11,1,97,33,5
WAUKESHA,City of WAUKESHA Ward 37,941,337,597,7,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 38,582,227,345,10,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 39,831,332,486,13,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 40,603,274,317,12,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 40A,158,62,94,2,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 41,958,432,516,10,0,97,33,5
WAUKESHA,City of WAUKESHA Ward 42,583,201,373,9,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 43,1099,422,655,21,1,98,33,5
WAUKESHA,City of WAUKESHA Ward 44,1036,413,614,9,0,98,33,5
WAUKESHA,City of WAUKESHA Ward 45,571,242,313,15,1,98,33,5
WAUKESHA,City of WAUKESHA Ward 46,728,327,381,19,1,98,33,5
WAUKESHA,City of WAUKESHA Ward 47,370,166,197,6,1,98,33,5
WAUPACA,Town of BEAR CREEK Ward 1,376,56,309,11,0,40,14,8
WAUPACA,Town of CALEDONIA Wards 1-2,944,258,666,20,0,40,14,8
WAUPACA,Town of DAYTON Wards 1-4,1441,505,911,25,0,40,14,8
WAUPACA,Town of DUPONT Wards 1-2,288,65,214,9,0,40,14,8
WAUPACA,Town of FARMINGTON Wards 1-6,1760,688,1028,44,0,40,14,8
WAUPACA,Town of FREMONT Wards 1-2,376,91,278,7,0,40,14,8
WAUPACA,Town of HARRISON Ward 1,238,69,162,7,0,40,14,8
WAUPACA,Town of HELVETIA Wards 1-2,376,95,268,13,0,40,14,8
WAUPACA,Town of IOLA Wards 1-2,524,164,350,10,0,40,14,8
WAUPACA,"Town of LARRABEE Wards 1,2",607,175,421,11,0,40,14,8
WAUPACA,Town of LEBANON Wards 1-3,793,204,570,19,0,40,14,8
WAUPACA,Town of LIND Wards 1-3,736,183,536,17,0,40,14,8
WAUPACA,Town of LITTLE WOLF Wards 1-3,685,138,533,14,0,40,14,8
WAUPACA,Town of MATTESON Ward 1,479,114,349,16,0,6,2,8
WAUPACA,Town of MUKWA Wards 1-2,467,144,314,9,0,40,14,8
WAUPACA,Town of MUKWA Wards 3-5,1022,324,678,20,0,40,14,8
WAUPACA,Town of ROYALTON Wards 1-3,687,150,517,20,0,40,14,8
WAUPACA,Town of SAINT LAWRENCE Wards 1-2,341,98,237,6,0,40,14,8
WAUPACA,Town of SCANDINAVIA Wards 1-2,584,232,338,14,0,40,14,8
WAUPACA,Town of UNION Wards 1-2,373,90,276,7,0,40,14,8
WAUPACA,Town of WAUPACA Wards 1-2,607,195,402,10,0,40,14,8
WAUPACA,Town of WEYAUWEGA Ward 1,280,63,212,5,0,40,14,8
WAUPACA,Town of WYOMING Ward 1,164,36,120,8,0,40,14,8
WAUPACA,Village of BIG FALLS Ward 1,33,9,23,1,0,40,14,8
WAUPACA,Village of EMBARRASS Ward 1,151,37,111,3,0,6,2,8
WAUPACA,Village of FREMONT Wards 1-2,379,99,272,8,0,40,14,8
WAUPACA,Village of IOLA Wards 1-2,546,201,328,17,0,40,14,8
WAUPACA,Village of OGDENSBURG Ward 1,73,14,56,3,0,40,14,8
WAUPACA,Village of SCANDINAVIA Ward 1,159,61,93,5,0,40,14,8
WAUPACA,City of CLINTONVILLE Wards 1-8,1516,589,864,62,1,40,14,8
WAUPACA,City of MANAWA Wards 1-3,459,124,323,12,0,40,14,8
WAUPACA,City of MARION Wards 1-3,476,129,337,10,0,40,14,8
WAUPACA,City of NEW LONDON Wards 1-2,423,162,255,6,0,40,14,8
WAUPACA,"City of NEW LONDON Wards 3,5",457,186,253,18,0,40,14,8
WAUPACA,"City of NEW LONDON Wards 4,8-9",590,219,357,13,1,40,14,8
WAUPACA,City of NEW LONDON Wards 6-7,556,195,349,12,0,40,14,8
WAUPACA,"City of WAUPACA Wards 1,2,3,4,5,6,7,8,9,10",2374,1030,1276,66,2,40,14,8
WAUPACA,City of WEYAUWEGA Wards 1-4,603,184,399,20,0,40,14,8
WAUSHARA,Town of AURORA Wards 1-2,518,129,376,13,0,41,14,6
WAUSHARA,Town of BLOOMFIELD Wards 1-2,535,108,411,16,0,40,14,6
WAUSHARA,Town of COLOMA Ward 1,362,119,229,14,0,72,24,6
WAUSHARA,Town of DAKOTA Wards 1-2,513,135,361,17,0,72,24,6
WAUSHARA,Town of DEERFIELD Ward 1,410,154,238,18,0,72,24,6
WAUSHARA,Town of HANCOCK Ward 1,278,76,192,10,0,72,24,6
WAUSHARA,Town of LEON Wards 1-4,811,231,554,26,0,40,14,6
WAUSHARA,Town of MARION Wards 1-4,1093,329,736,28,0,72,24,6
WAUSHARA,Town of MOUNT MORRIS Wards 1-2,680,205,459,16,0,72,24,6
WAUSHARA,Town of OASIS Ward 1,212,56,153,3,0,72,24,6
WAUSHARA,Town of PLAINFIELD Ward 1,223,51,164,8,0,72,24,6
WAUSHARA,Town of POY SIPPI Ward 1,420,98,301,21,0,40,14,6
WAUSHARA,Town of RICHFORD Wards 1-2,229,49,174,6,0,72,24,6
WAUSHARA,Town of ROSE Wards 1-2,356,129,210,17,0,72,24,6
WAUSHARA,Town of SAXEVILLE Ward 1,562,175,368,19,0,40,14,6
WAUSHARA,Town of SPRINGWATER Wards 1-2,773,260,496,17,0,40,14,6
WAUSHARA,Town of WARREN Wards 1-2,313,105,199,9,0,40,14,6
WAUSHARA,Town of WAUTOMA Wards 1-3,690,220,447,23,0,72,24,6
WAUSHARA,Village of COLOMA Ward 1,180,48,125,7,0,72,24,6
WAUSHARA,Village of HANCOCK Ward 1,173,64,101,8,0,72,24,6
WAUSHARA,Village of LOHRVILLE Ward 1,170,43,121,6,0,72,24,6
WAUSHARA,Village of PLAINFIELD Ward 1,299,110,175,14,0,72,24,6
WAUSHARA,"Village of REDGRANITE Wards 1,2",366,111,233,22,0,72,24,6
WAUSHARA,Village of WILD ROSE Ward 1,312,132,169,11,0,72,24,6
WAUSHARA,CITY OF BERLIN Ward 7,49,13,32,4,0,41,14,6
WAUSHARA,City of WAUTOMA Wards 1-3,604,240,341,23,0,72,24,6
WINNEBAGO,Town of ALGOMA Wards 1-4,1837,784,1005,48,0,53,18,6
WINNEBAGO,Town of ALGOMA Wards 5-8,1968,826,1112,30,0,53,18,6
WINNEBAGO,Town of BLACK WOLF Wards 1-3,1447,514,903,30,0,53,18,6
WINNEBAGO,"Town of CLAYTON Wards 1-3,7-9",1757,546,1148,63,0,55,19,6
WINNEBAGO,Town of CLAYTON Wards 4-6,612,190,403,17,2,55,19,8
WINNEBAGO,Town of NEENAH Wards 1-5,1968,796,1125,47,0,55,19,6
WINNEBAGO,Town of NEKIMI Wards 1-2,777,204,555,18,0,53,18,6
WINNEBAGO,Town of NEPEUSKUN Ward 1,406,112,282,12,0,53,18,6
WINNEBAGO,Town of OMRO Wards 1-4,1368,430,902,35,1,53,18,6
WINNEBAGO,"Town of OSHKOSH Wards 1,2-4",1482,569,893,20,0,53,18,6
WINNEBAGO,Town of POYGAN Wards 1-2,732,196,512,24,0,53,18,6
WINNEBAGO,Town of RUSHFORD Wards 1-2,855,190,636,28,1,53,18,6
WINNEBAGO,Town of UTICA Wards 1-3,729,199,516,14,0,53,18,6
WINNEBAGO,"Town of VINLAND Wards 1,2",1102,376,697,29,0,55,19,6
WINNEBAGO,Town of WINCHESTER Wards 1-2,980,290,650,39,1,55,19,8
WINNEBAGO,Town of WINCHESTER Wards 3-4,79,22,54,3,0,55,19,6
WINNEBAGO,Town of WINNECONNE Wards 1-4,1537,437,1059,39,2,53,18,6
WINNEBAGO,Town of WOLF RIVER Wards 1-2A,777,185,579,13,0,55,19,6
WINNEBAGO,Town of WOLF RIVER Ward 2B,0,0,0,0,0,55,19,8
WINNEBAGO,"Village of FOX CROSSING Wards 1-2,4,7,9",2918,1224,1629,63,2,55,19,6
WINNEBAGO,"Village of FOX CROSSING Wards 3,5-6,8",2515,1052,1387,75,1,55,19,6
WINNEBAGO,"Village of FOX CROSSING Wards 10-12,18",1265,586,645,34,0,57,19,6
WINNEBAGO,Village of FOX CROSSING Wards 13-16,1667,818,788,60,1,57,19,6
WINNEBAGO,Village of WINNECONNE Wards 1-4,1250,386,818,46,0,53,18,6
WINNEBAGO,CITY OF APPLETON Ward 33,223,137,77,8,1,57,19,6
WINNEBAGO,CITY OF APPLETON Ward 34,70,39,26,5,0,57,19,6
WINNEBAGO,"City of MENASHA Wards 1,2-4",1707,834,780,92,1,57,19,6
WINNEBAGO,"City of MENASHA Wards 5,6-8",1693,854,756,78,5,57,19,6
WINNEBAGO,"City of MENASHA Wards 9-12,17-19",1668,884,726,57,1,57,19,6
WINNEBAGO,City of MENASHA Ward 13,436,211,209,16,0,57,19,6
