county,rep_unit,assembly_district,senate_district,congress_district
JACKSON,Village of TAYLOR Ward 1,92,31,3
PEPIN,Town of ALBANY Wards 1-2,92,31,3
PEPIN,Town of LIMA Wards 1-2,92,31,3
PEPIN,Town of PEPIN Wards 1-2,92,31,3
PEPIN,Town of STOCKHOLM Ward 1,92,31,3
PEPIN,Village of PEPIN Wards 1-2,92,31,3
PEPIN,Village of STOCKHOLM Ward 1,92,31,3
TREMPEALEAU,City of ARCADIA Wards 1-3,92,31,3
TREMPEALEAU,City of BLAIR Wards 1-3,92,31,3
TREMPEALEAU,City of GALESVILLE Wards 1-3,92,31,3
TREMPEALEAU,City of INDEPENDENCE Wards 1-3,92,31,3
TREMPEALEAU,City of OSSEO Wards 1-3,92,31,3
TREMPEALEAU,City of WHITEHALL Wards 1-3,92,31,3
TREMPEALEAU,Town of ALBION Wards 1-2,92,31,3
TREMPEALEAU,Town of ARCADIA Wards 1-4,92,31,3
TREMPEALEAU,Town of BURNSIDE Ward 1,92,31,3
TREMPEALEAU,Town of CALEDONIA Ward 1,92,31,3
TREMPEALEAU,Town of CHIMNEY ROCK Ward 1,92,31,3
TREMPEALEAU,Town of DODGE Ward 1,92,31,3
TREMPEALEAU,Town of ETTRICK Wards 1-2,92,31,3
TREMPEALEAU,Town of GALE Wards 1-2,92,31,3
TREMPEALEAU,Town of HALE Wards 1-2,92,31,3
TREMPEALEAU,Town of LINCOLN Wards 1-4,92,31,3
TREMPEALEAU,Town of PIGEON Wards 1-2,92,31,3
TREMPEALEAU,Town of PRESTON Wards 1-3,92,31,3
TREMPEALEAU,Town of SUMNER Wards 1-2,92,31,3
TREMPEALEAU,Town of TREMPEALEAU Wards 1-3,92,31,3
TREMPEALEAU,Town of UNITY Wards 1-2,92,31,3
TREMPEALEAU,Village of ELEVA Ward 1,92,31,3
TREMPEALEAU,Village of ETTRICK Ward 1,92,31,3
TREMPEALEAU,Village of PIGEON FALLS Ward 1,92,31,3
TREMPEALEAU,Village of STRUM Wards 1-2,92,31,3
TREMPEALEAU,Village of TREMPEALEAU Wards 1-2,92,31,3
DUNN,Town of DUNN Wards 1-2,93,31,3
DUNN,Town of EAU GALLE Ward 1,93,31,3
DUNN,Town of PERU Ward 1,93,31,3
DUNN,Town of ROCK CREEK Wards 1-2,93,31,3
DUNN,Town of SPRING BROOK Wards 1-3,93,31,3
DUNN,Town of WESTON Wards 1-2,93,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 63,93,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 67,93,31,3
EAU CLAIRE,City of EAU CLAIRE Ward 72,93,31,3
EAU CLAIRE,Town of BRUNSWICK Wards 1-2,93,31,3
EAU CLAIRE,Town of DRAMMEN Ward 1,93,31,3
EAU CLAIRE,Town of PLEASANT VALLEY Wards 1-5,93,31,3
EAU CLAIRE,"Town of WASHINGTON Wards 2-5,10-12,16-17,20",93,31,3
PEPIN,City of DURAND Wards 1-3,93,31,3
PEPIN,Town of DURAND Wards 1-2,93,31,3
PEPIN,Town of FRANKFORT Wards 1-2,93,31,3
PEPIN,Town of WATERVILLE Wards 1-2,93,31,3
PEPIN,Town of WAUBEEK Wards 1-2,93,31,3
PIERCE,City of PRESCOTT Wards 1-5,93,31,3
PIERCE,City of RIVER FALLS Wards 10-13,93,31,3
PIERCE,City of RIVER FALLS Wards 14-18,93,31,3
PIERCE,City of RIVER FALLS Wards 6-9,93,31,3
PIERCE,Town of DIAMOND BLUFF Ward 1,93,31,3
PIERCE,Town of EL PASO Ward 1,93,31,3
PIERCE,Town of ELLSWORTH Wards 1-2,93,31,3
PIERCE,Town of GILMAN Ward 1,93,31,3
PIERCE,Town of HARTLAND Ward 1,93,31,3
PIERCE,Town of ISABELLE Ward 1,93,31,3
PIERCE,Town of MAIDEN ROCK Ward 1,93,31,3
PIERCE,Town of MARTELL Wards 1-2,93,31,3
PIERCE,Town of OAK GROVE Wards 1-3,93,31,3
PIERCE,Town of RIVER FALLS Wards 1-5,93,31,3
PIERCE,Town of ROCK ELM Ward 1,93,31,3
PIERCE,Town of SALEM Ward 1,93,31,3
PIERCE,Town of SPRING LAKE Wards 1-2,93,31,3
PIERCE,Town of TRENTON Wards 1-2,93,31,3
PIERCE,Town of TRIMBELLE Wards 1-2,93,31,3
PIERCE,Town of UNION Ward 1,93,31,3
PIERCE,Village of BAY CITY Ward 1,93,31,3
PIERCE,Village of ELLSWORTH Wards 1-4,93,31,3
PIERCE,Village of ELMWOOD Ward 1,93,31,3
PIERCE,Village of MAIDEN ROCK Ward 1,93,31,3
PIERCE,Village of PLUM CITY Ward 1,93,31,3
PIERCE,Village of SPRING VALLEY Wards 1-2,93,31,3
ST. CROIX,VILLAGE OF SPRING VALLEY Ward 3,93,31,7
LA CROSSE,City of LA CROSSE Ward 27,94,32,3
LA CROSSE,City of ONALASKA Wards 1-5,94,32,3
LA CROSSE,City of ONALASKA Wards 11-15,94,32,3
LA CROSSE,City of ONALASKA Wards 6-10,94,32,3
LA CROSSE,Town of BANGOR Ward 1,94,32,3
LA CROSSE,Town of BARRE Wards 1-2,94,32,3
LA CROSSE,Town of FARMINGTON Wards 1-3,94,32,3
LA CROSSE,Town of GREENFIELD Wards 1-3,94,32,3
LA CROSSE,Town of HAMILTON Wards 1-5,94,32,3
LA CROSSE,Town of HOLLAND Wards 1-5,94,32,3
LA CROSSE,Town of MEDARY Wards 1-3,94,32,3
LA CROSSE,Town of ONALASKA Wards 1-8,94,32,3
LA CROSSE,Town of SHELBY Wards 2-4,94,32,3
LA CROSSE,Town of WASHINGTON Ward 1,94,32,3
LA CROSSE,Village of BANGOR Wards 1-2,94,32,3
LA CROSSE,Village of HOLMEN Wards 1-12,94,32,3
LA CROSSE,"Village of WEST SALEM Wards 1,2,3,4,5,6,7",94,32,3
LA CROSSE,City of LA CROSSE Ward 1,95,32,3
LA CROSSE,City of LA CROSSE Ward 10,95,32,3
LA CROSSE,City of LA CROSSE Ward 11,95,32,3
LA CROSSE,City of LA CROSSE Ward 12,95,32,3
LA CROSSE,City of LA CROSSE Ward 13,95,32,3
LA CROSSE,City of LA CROSSE Ward 14,95,32,3
LA CROSSE,City of LA CROSSE Ward 15,95,32,3
LA CROSSE,City of LA CROSSE Ward 16,95,32,3
LA CROSSE,City of LA CROSSE Ward 17,95,32,3
LA CROSSE,City of LA CROSSE Ward 18,95,32,3
LA CROSSE,City of LA CROSSE Ward 19,95,32,3
LA CROSSE,City of LA CROSSE Ward 2,95,32,3
LA CROSSE,City of LA CROSSE Ward 20,95,32,3
LA CROSSE,City of LA CROSSE Ward 21,95,32,3
LA CROSSE,City of LA CROSSE Ward 22,95,32,3
LA CROSSE,City of LA CROSSE Ward 23,95,32,3
LA CROSSE,City of LA CROSSE Ward 24,95,32,3
LA CROSSE,City of LA CROSSE Ward 25,95,32,3
LA CROSSE,City of LA CROSSE Ward 26,95,32,3
LA CROSSE,City of LA CROSSE Ward 28,95,32,3
LA CROSSE,City of LA CROSSE Ward 3,95,32,3
LA CROSSE,City of LA CROSSE Ward 4,95,32,3
LA CROSSE,City of LA CROSSE Ward 5,95,32,3
LA CROSSE,City of LA CROSSE Ward 6,95,32,3
LA CROSSE,City of LA CROSSE Ward 7,95,32,3
LA CROSSE,City of LA CROSSE Ward 8,95,32,3
LA CROSSE,City of LA CROSSE Ward 9,95,32,3
LA CROSSE,"Town of CAMPBELL Wards 1,2,3,4,5",95,32,3
LA CROSSE,"Town of SHELBY Wards 1,5-6",95,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 1,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 2,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 3,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 4,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 5,96,32,3
CRAWFORD,City of PRAIRIE DU CHIEN Ward 6,96,32,3
CRAWFORD,Town of BRIDGEPORT Ward 1,96,32,3
CRAWFORD,Town of CLAYTON Wards 1-3,96,32,3
CRAWFORD,Town of EASTMAN Wards 1-2,96,32,3
CRAWFORD,Town of FREEMAN Ward 1,96,32,3
CRAWFORD,Town of HANEY Ward 1,96,32,3
CRAWFORD,Town of MARIETTA Ward 1,96,32,3
CRAWFORD,Town of PRAIRIE DU CHIEN Wards 1-2,96,32,3
CRAWFORD,Town of SCOTT Ward 1,96,32,3
CRAWFORD,Town of SENECA Wards 1-2,96,32,3
CRAWFORD,Town of UTICA Ward 1,96,32,3
CRAWFORD,Town of WAUZEKA Wards 1-2,96,32,3
CRAWFORD,Village of BELL CENTER Ward 1,96,32,3
CRAWFORD,VILLAGE OF DE SOTO Ward 2,96,32,3
CRAWFORD,Village of EASTMAN Ward 1,96,32,3
CRAWFORD,Village of FERRYVILLE Ward 1,96,32,3
CRAWFORD,Village of GAYS MILLS Ward 1,96,32,3
CRAWFORD,Village of LYNXVILLE Ward 1,96,32,3
CRAWFORD,Village of MT. STERLING Ward 1,96,32,3
CRAWFORD,Village of SOLDIERS GROVE Ward 1,96,32,3
CRAWFORD,Village of STEUBEN Ward 1,96,32,3
CRAWFORD,Village of WAUZEKA Ward 1,96,32,3
MONROE,Town of ADRIAN Wards 1-2,96,32,3
MONROE,"Town of ANGELO Wards 1,2",96,32,3
MONROE,Town of CLIFTON Ward 1,96,32,3
MONROE,Town of GLENDALE Ward 1,96,32,3
MONROE,Town of JEFFERSON Ward 1,96,32,3
MONROE,Town of LAFAYETTE Ward 1,96,32,3
MONROE,Town of LEON Wards 1-2,96,32,3
MONROE,Town of OAKDALE Ward 1,96,32,3
MONROE,Town of PORTLAND Ward 1,96,32,3
MONROE,Town of RIDGEVILLE Ward 1,96,32,3
MONROE,Town of SHELDON Wards 1-2,96,32,3
MONROE,Town of TOMAH Wards 1-3,96,32,3
MONROE,Town of WELLINGTON Ward 1,96,32,3
MONROE,Town of WELLS Ward 1,96,32,3
MONROE,Town of WILTON Ward 1,96,32,3
MONROE,"Village of CASHTON Wards 1,2",96,32,3
MONROE,Village of KENDALL Ward 1,96,32,3
MONROE,Village of MELVINA Ward 1,96,32,3
MONROE,Village of NORWALK Ward 1,96,32,3
MONROE,Village of OAKDALE Ward 1,96,32,3
MONROE,VILLAGE OF ONTARIO Ward 2,96,32,3
MONROE,Village of WILTON Ward 1,96,32,3
VERNON,City of VIROQUA Wards 1-9,96,32,3
VERNON,"City of WESTBY Wards 1,2,3",96,32,3
VERNON,"Town of BERGEN Wards 1,2",96,32,3
VERNON,Town of CHRISTIANA Wards 1-3,96,32,3
VERNON,Town of CLINTON Wards 1-2,96,32,3
VERNON,Town of COON Wards 1-2,96,32,3
VERNON,Town of FOREST Ward 1,96,32,3
VERNON,Town of FRANKLIN Wards 1-2,96,32,3
VERNON,Town of GENOA Wards 1-2,96,32,3
VERNON,Town of HAMBURG Wards 1-2,96,32,3
VERNON,Town of HARMONY Ward 1,96,32,3
VERNON,"Town of JEFFERSON Wards 1,2",96,32,3
VERNON,Town of KICKAPOO Wards 1-2,96,32,3
VERNON,Town of LIBERTY Ward 1,96,32,3
VERNON,Town of STARK Ward 1,96,32,3
VERNON,Town of STERLING Ward 1,96,32,3
VERNON,Town of UNION Wards 1-3,96,32,3
VERNON,"Town of VIROQUA Wards 1,2,3",96,32,3
VERNON,Town of WEBSTER Wards 1-2,96,32,3
VERNON,Town of WHEATLAND Ward 1,96,32,3
VERNON,Town of WHITESTOWN Wards 1-2,96,32,3
VERNON,Village of CHASEBURG Ward 1,96,32,3
VERNON,Village of COON VALLEY Ward 1,96,32,3
VERNON,Village of DE SOTO Ward 1,96,32,3
VERNON,Village of GENOA Ward 1,96,32,3
VERNON,Village of LA FARGE Ward 1,96,32,3
VERNON,Village of ONTARIO Ward 1,96,32,3
VERNON,Village of READSTOWN Ward 1,96,32,3
VERNON,Village of STODDARD Ward 1,96,32,3
WAUKESHA,City of WAUKESHA Ward 10A,97,33,5
WAUKESHA,City of WAUKESHA Ward 11,97,33,5
WAUKESHA,City of WAUKESHA Ward 18A,97,33,5
WAUKESHA,City of WAUKESHA Ward 19,97,33,5
WAUKESHA,City of WAUKESHA Ward 20,97,33,5
WAUKESHA,City of WAUKESHA Ward 21,97,33,5
WAUKESHA,City of WAUKESHA Ward 22,97,33,5
WAUKESHA,City of WAUKESHA Ward 23,97,33,5
WAUKESHA,City of WAUKESHA Ward 24,97,33,5
WAUKESHA,City of WAUKESHA Ward 25,97,33,5
WAUKESHA,City of WAUKESHA Ward 26,97,33,5
WAUKESHA,City of WAUKESHA Ward 27,97,33,5
WAUKESHA,City of WAUKESHA Ward 28,97,33,5
WAUKESHA,City of WAUKESHA Ward 29,97,33,5
WAUKESHA,City of WAUKESHA Ward 30,97,33,5
WAUKESHA,City of WAUKESHA Ward 31,97,33,5
WAUKESHA,City of WAUKESHA Ward 32,97,33,5
WAUKESHA,City of WAUKESHA Ward 33,97,33,5
WAUKESHA,City of WAUKESHA Ward 34,97,33,5
WAUKESHA,City of WAUKESHA Ward 35,97,33,5
WAUKESHA,City of WAUKESHA Ward 36,97,33,5
WAUKESHA,City of WAUKESHA Ward 37,97,33,5
WAUKESHA,City of WAUKESHA Ward 38,97,33,5
WAUKESHA,City of WAUKESHA Ward 40A,97,33,5
WAUKESHA,City of WAUKESHA Ward 41,97,33,5
WAUKESHA,City of WAUKESHA Ward 9A,97,33,5
WAUKESHA,"Town of GENESEE Wards 1-2,9",97,33,5
WAUKESHA,"Town of GENESEE Wards 3,6-8",97,33,5
WAUKESHA,"Town of GENESEE Wards 4-5,10",97,33,5
WAUKESHA,"Town of MUKWONAGO Wards 4-6,12",97,33,5
WAUKESHA,Town of OTTAWA Wards 1-5,97,33,5
WAUKESHA,"Village of DOUSMAN Wards 1-4,6",97,33,5
WAUKESHA,Village of NORTH PRAIRIE Wards 1-3,97,33,5
WAUKESHA,"Village of SUMMIT Wards 1,6",97,33,5
WAUKESHA,"Village of WAUKESHA Wards 1-5,8",97,33,5
WAUKESHA,"City of PEWAUKEE Wards 1-3,11",98,33,5
WAUKESHA,City of PEWAUKEE Wards 4-7,98,33,5
WAUKESHA,City of PEWAUKEE Wards 8-10,98,33,5
WAUKESHA,City of WAUKESHA Ward 1,98,33,5
WAUKESHA,City of WAUKESHA Ward 10,98,33,5
WAUKESHA,City of WAUKESHA Ward 12,98,33,5
WAUKESHA,City of WAUKESHA Ward 13,98,33,5
WAUKESHA,City of WAUKESHA Ward 14,98,33,5
WAUKESHA,City of WAUKESHA Ward 15,98,33,5
WAUKESHA,City of WAUKESHA Ward 16,98,33,5
WAUKESHA,City of WAUKESHA Ward 17,98,33,5
WAUKESHA,City of WAUKESHA Ward 18,98,33,5
WAUKESHA,City of WAUKESHA Ward 2,98,33,5
WAUKESHA,City of WAUKESHA Ward 3,98,33,5
WAUKESHA,City of WAUKESHA Ward 35A,98,33,5
WAUKESHA,City of WAUKESHA Ward 39,98,33,5
WAUKESHA,City of WAUKESHA Ward 4,98,33,5
WAUKESHA,City of WAUKESHA Ward 40,98,33,5
WAUKESHA,City of WAUKESHA Ward 42,98,33,5
WAUKESHA,City of WAUKESHA Ward 43,98,33,5
WAUKESHA,City of WAUKESHA Ward 44,98,33,5
WAUKESHA,City of WAUKESHA Ward 45,98,33,5
WAUKESHA,City of WAUKESHA Ward 46,98,33,5
WAUKESHA,City of WAUKESHA Ward 47,98,33,5
WAUKESHA,City of WAUKESHA Ward 5,98,33,5
WAUKESHA,City of WAUKESHA Ward 6,98,33,5
WAUKESHA,City of WAUKESHA Ward 7,98,33,5
WAUKESHA,City of WAUKESHA Ward 8,98,33,5
WAUKESHA,City of WAUKESHA Ward 9,98,33,5
WAUKESHA,Village of PEWAUKEE Wards 1-10,98,33,5
JEFFERSON,VILLAGE OF LAC LA BELLE Ward 2,99,33,5
WAUKESHA,City of DELAFIELD Wards 1-14,99,33,5
WAUKESHA,"Town of DELAFIELD Wards 1-2,5-6",99,33,5
WAUKESHA,Town of DELAFIELD Wards 3-4,99,33,5
WAUKESHA,Town of DELAFIELD Wards 7-11,99,33,5
WAUKESHA,Town of LISBON Ward 6,99,33,5
WAUKESHA,Town of LISBON Ward 8,99,33,5
WAUKESHA,Town of LISBON Wards 4-5,99,33,5
WAUKESHA,"Town of MERTON Wards 1-3,7-9,11",99,33,5
WAUKESHA,"Town of MERTON Wards 4-6,10",99,33,5
WAUKESHA,"Town of OCONOMOWOC Wards 1-2,4,10",99,33,5
WAUKESHA,"Town of OCONOMOWOC Wards 3,6-7,11",99,33,5
WAUKESHA,"Town of OCONOMOWOC Wards 5,8-9",99,33,5
WAUKESHA,Village of CHENEQUA Ward 1,99,33,5
WAUKESHA,Village of DOUSMAN Ward 5,99,33,5
WAUKESHA,"Village of HARTLAND Wards 1,2,3,4,5,6,7,8,9,10,11,12,13",99,33,5
WAUKESHA,Village of LAC LA BELLE Ward 1,99,33,5
WAUKESHA,Village of MERTON Wards 1-4,99,33,5
WAUKESHA,"Village of NASHOTAH Wards 1,2",99,33,5
WAUKESHA,Village of OCONOMOWOC LAKE Ward 1,99,33,5
WAUKESHA,Village of SUMMIT Wards 2-5,99,33,5
WAUKESHA,Village of SUSSEX Wards 9-10,99,33,5
WAUKESHA,"Village of WALES Wards 1,2,3,4",99,33,5
